filename,algorithm,generation,population,stepSize,time,memory
otcametapixel.rle,hashlife,0,0,1,0,40079976
otcametapixel.rle,hashlife,2,64707,2,321.95499999999447,405592976
otcametapixel.rle,hashlife,4,64645,2,489.6800000000003,221814040
otcametapixel.rle,hashlife,6,64502,2,148.50499999999738,230259456
otcametapixel.rle,hashlife,8,64584,2,497.2549999999974,236556512
otcametapixel.rle,hashlife,10,64983,2,136.0350000000035,241159456
otcametapixel.rle,hashlife,12,64091,2,131.53499999999622,258716384
otcametapixel.rle,hashlife,14,64071,2,126.94499999999971,274465392
otcametapixel.rle,hashlife,16,64068,2,124.86500000000524,289066072
otcametapixel.rle,hashlife,18,64013,2,123.03499999999622,303089800
otcametapixel.rle,hashlife,20,63964,2,120.63500000000204,316505464
otcametapixel.rle,hashlife,22,64036,2,121.09000000000378,329935088
otcametapixel.rle,hashlife,24,63873,2,118.47000000000116,342729936
otcametapixel.rle,hashlife,26,63906,2,112.18000000000029,369420376
otcametapixel.rle,hashlife,28,63931,2,111.24500000000262,381260184
otcametapixel.rle,hashlife,30,64057,2,112,392105672
otcametapixel.rle,hashlife,32,64214,2,263.65499999999884,503057632
otcametapixel.rle,hashlife,34,64160,2,114.46499999999651,512910320
otcametapixel.rle,hashlife,36,64045,2,313.7100000000064,553300584
otcametapixel.rle,hashlife,38,64007,2,160.93500000000495,573350160
otcametapixel.rle,hashlife,40,64176,2,144.0300000000061,583218056
otcametapixel.rle,hashlife,42,64260,2,138.90999999999622,605640704
otcametapixel.rle,hashlife,44,64506,2,133.9100000000035,611269280
otcametapixel.rle,hashlife,46,64603,2,132.6949999999997,631540728
otcametapixel.rle,hashlife,48,64639,2,127.94000000000233,649412080
otcametapixel.rle,hashlife,50,64617,2,121.53499999999622,666583824
otcametapixel.rle,hashlife,52,64538,2,119.98999999999796,683636536
otcametapixel.rle,hashlife,54,64692,2,122.48999999999796,685273736
otcametapixel.rle,hashlife,56,65018,2,122.80500000000029,701641240
otcametapixel.rle,hashlife,58,64222,2,157.54499999999825,742407584
otcametapixel.rle,hashlife,60,64283,2,121.90999999999622,758047944
otcametapixel.rle,hashlife,62,64345,2,119.52000000000407,773117112
otcametapixel.rle,hashlife,64,64231,2,120.40499999999884,788168400
otcametapixel.rle,hashlife,66,64075,2,118.47499999999127,802600896
otcametapixel.rle,hashlife,68,64128,2,116.55500000000029,816469440
otcametapixel.rle,hashlife,70,64000,2,551.5950000000012,187842288
otcametapixel.rle,hashlife,72,63999,2,165.11499999999796,224184944
otcametapixel.rle,hashlife,74,63943,2,146.25499999999738,235740128
otcametapixel.rle,hashlife,76,64062,2,140.70500000000175,244213888
otcametapixel.rle,hashlife,78,64186,2,132.57999999999447,265199664
otcametapixel.rle,hashlife,80,64147,2,131.4649999999965,285119432
otcametapixel.rle,hashlife,82,64073,2,121.65500000000611,302858352
otcametapixel.rle,hashlife,84,64093,2,121.98999999999796,305078256
otcametapixel.rle,hashlife,86,64217,2,120.31499999999505,321360184
otcametapixel.rle,hashlife,88,64230,2,118.69999999999709,337019480
otcametapixel.rle,hashlife,90,64498,2,117.23500000000058,352141288
otcametapixel.rle,hashlife,92,64584,2,151.65000000000146,391867440
otcametapixel.rle,hashlife,94,64612,2,116.18000000000029,406366440
otcametapixel.rle,hashlife,96,64554,2,114.32499999999709,420267808
otcametapixel.rle,hashlife,98,64401,2,114.01000000000204,434101440
otcametapixel.rle,hashlife,100,64473,2,111.33000000000175,447360248
otcametapixel.rle,hashlife,102,64847,2,110.90000000000146,460674160
otcametapixel.rle,hashlife,104,63989,2,313.26000000000204,488087864
otcametapixel.rle,hashlife,106,63982,2,169.00500000000466,510276416
otcametapixel.rle,hashlife,108,64009,2,148.61500000000524,537385456
otcametapixel.rle,hashlife,110,63950,2,144.99499999999534,548749272
otcametapixel.rle,hashlife,112,63871,2,133.52999999999884,570920432
otcametapixel.rle,hashlife,114,63902,2,226.71500000000378,611287912
otcametapixel.rle,hashlife,116,63759,2,129.74500000000262,630708200
otcametapixel.rle,hashlife,118,63752,2,123.25499999999738,649002400
otcametapixel.rle,hashlife,120,63777,2,122.64500000001135,652042048
otcametapixel.rle,hashlife,122,63904,2,120.48500000000058,668734736
otcametapixel.rle,hashlife,124,64118,2,272.25500000000466,126226648
otcametapixel.rle,hashlife,126,64029,2,152.14500000000407,167005624
otcametapixel.rle,hashlife,128,63960,2,114.70499999999447,181979536
otcametapixel.rle,hashlife,130,63949,2,113.6400000000067,196387672
otcametapixel.rle,hashlife,132,64117,2,112.62000000000262,210229480
otcametapixel.rle,hashlife,134,64193,2,111.86999999999534,224051880
otcametapixel.rle,hashlife,136,64455,2,110.65499999999884,237865072
otcametapixel.rle,hashlife,138,64570,2,313.2849999999962,264823488
otcametapixel.rle,hashlife,140,64615,2,161.47000000000116,301091224
otcametapixel.rle,hashlife,142,64591,2,145.94000000000233,313755568
otcametapixel.rle,hashlife,144,64496,2,143.2600000000093,324118712
otcametapixel.rle,hashlife,146,64624,2,135.12999999999738,346524216
otcametapixel.rle,hashlife,148,64952,2,131.91500000000087,354378472
otcametapixel.rle,hashlife,150,64206,2,126.8550000000032,374473784
otcametapixel.rle,hashlife,152,64268,2,124.05000000000291,393894392
otcametapixel.rle,hashlife,154,64318,2,126.17499999999563,398267752
otcametapixel.rle,hashlife,156,64181,2,125.46499999999651,417313016
otcametapixel.rle,hashlife,158,64026,2,325.4800000000032,149699104
otcametapixel.rle,hashlife,160,64075,2,122.53499999999622,166218568
